dataset_id,scenario_id,outer_fold,source_rows,target_rows,raw_features,encoded_features,numeric_features,categorical_features,ordinal_features,boolean_features,source_missing_before,target_missing_before,source_missing_after,target_missing_after,unseen_target_category_occurrences,unseen_target_category_columns,source_all_finite,target_all_finite,canonical_or_scenario_input_sha256,split_protocol_sha256,preprocessing_config_sha256,split_sha256
whyshift_acs_mobility,target_TX,0,64263,53312,63,63,63,0,0,0,0,0,0,0,0,[],True,True,03c2c0aa91b899df9c06ff2a3f2095f3b75022911606828a0e28986394151ccf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4665bf474b6ed3213e974822a92045c081c7639b471835b15f79b707180fbb5d
whyshift_acs_mobility,target_TX,1,64263,53312,63,63,63,0,0,0,0,0,0,0,0,[],True,True,03c2c0aa91b899df9c06ff2a3f2095f3b75022911606828a0e28986394151ccf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d9ad488e54e7f1abb8a702784c479cebdc41bc01e994e1b180609e7d2aafbf17
whyshift_acs_mobility,target_TX,2,64263,53312,63,63,63,0,0,0,0,0,0,0,0,[],True,True,03c2c0aa91b899df9c06ff2a3f2095f3b75022911606828a0e28986394151ccf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,944dce7b2a68f4d185730506549fb05d28a2cdbe9b4dd8fffd59a06d8dd380cc
whyshift_acs_mobility,target_TX,3,64263,53312,63,63,63,0,0,0,0,0,0,0,0,[],True,True,03c2c0aa91b899df9c06ff2a3f2095f3b75022911606828a0e28986394151ccf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c67af2592413f7503aa44471b866ad840d1aa215f2f9b15f0981468bab4e1b43
whyshift_acs_mobility,target_TX,4,64264,53312,63,63,63,0,0,0,0,0,0,0,0,[],True,True,03c2c0aa91b899df9c06ff2a3f2095f3b75022911606828a0e28986394151ccf,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,41b29295b40d9447ecdbabc0c6e0466472a3644a21a5093ee781aa98c13845ff
whyshift_acs_mobility,target_NY,0,64263,40463,63,63,63,0,0,0,0,0,0,0,0,[],True,True,7e23db645641f5383ca6c52931ccdb4391e1ecfebf2b4636dc349f7e87d8ccda,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,ad703a5571ff2fdb9256a220a6bdeb9abb9086e938679390c07bceeec9d80d12
whyshift_acs_mobility,target_NY,1,64263,40463,63,63,63,0,0,0,0,0,0,0,0,[],True,True,7e23db645641f5383ca6c52931ccdb4391e1ecfebf2b4636dc349f7e87d8ccda,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d5c0e392c5fb7f3b6f532076972d5ae2abff6711a1389d90fb3ef2add1d0a906
whyshift_acs_mobility,target_NY,2,64263,40463,63,63,63,0,0,0,0,0,0,0,0,[],True,True,7e23db645641f5383ca6c52931ccdb4391e1ecfebf2b4636dc349f7e87d8ccda,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,3db0e9a6e33bfe68c07ccb512695b2aa866f6a646227ca7ddf5fc9a39e30977d
whyshift_acs_mobility,target_NY,3,64263,40463,63,63,63,0,0,0,0,0,0,0,0,[],True,True,7e23db645641f5383ca6c52931ccdb4391e1ecfebf2b4636dc349f7e87d8ccda,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,a45dff54b0b904cc2c72f60e28ed1444594051a019202822c17040b74af8e324
whyshift_acs_mobility,target_NY,4,64264,40463,63,63,63,0,0,0,0,0,0,0,0,[],True,True,7e23db645641f5383ca6c52931ccdb4391e1ecfebf2b4636dc349f7e87d8ccda,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d4d6218a7aa8f4813011885a8fcc1643fe61d7275288b6ac58dfc2cd64d52e4c
whyshift_acs_mobility,target_FL,0,64263,34491,63,63,63,0,0,0,0,0,0,0,0,[],True,True,2f3ed538ccc04739c3a5b887050c09da43e618fdbc60e833076d3fb4ecb66850,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,1f6cbbc87d0c82cefd910f80a40dce94fd8c56d84f05d747a9bfd9b134dfadce
whyshift_acs_mobility,target_FL,1,64263,34491,63,63,63,0,0,0,0,0,0,0,0,[],True,True,2f3ed538ccc04739c3a5b887050c09da43e618fdbc60e833076d3fb4ecb66850,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,2192c18e66b9e445153eb712f22164e599d40d575577f8d7147ea04bd0bf616b
whyshift_acs_mobility,target_FL,2,64263,34491,63,63,63,0,0,0,0,0,0,0,0,[],True,True,2f3ed538ccc04739c3a5b887050c09da43e618fdbc60e833076d3fb4ecb66850,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,993d246741153034c81f6f46ebc8a788dab2fc14a673d7d2428aeae0cb725e4d
whyshift_acs_mobility,target_FL,3,64263,34491,63,63,63,0,0,0,0,0,0,0,0,[],True,True,2f3ed538ccc04739c3a5b887050c09da43e618fdbc60e833076d3fb4ecb66850,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,0567720da477e8d4f3553b74fc77d21a7643526e17a6473e5f1ea2618f1cb3c4
whyshift_acs_mobility,target_FL,4,64264,34491,63,63,63,0,0,0,0,0,0,0,0,[],True,True,2f3ed538ccc04739c3a5b887050c09da43e618fdbc60e833076d3fb4ecb66850,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c211efd6f79e10f34de9619600a5bb55f96fd76945ef3d21685223bef2f7ff12
whyshift_acs_mobility,target_PA,0,64263,23918,63,63,63,0,0,0,0,0,0,0,0,[],True,True,0aa9551d3bee27e88f10da2c4cc4c4bfc2d522c2bddb0fa3ecf00ae1153d35a3,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,a850470fb8752d8b4246fbe0d41f73a8720f4256d6e173e82fe3eee766caac80
whyshift_acs_mobility,target_PA,1,64263,23918,63,63,63,0,0,0,0,0,0,0,0,[],True,True,0aa9551d3bee27e88f10da2c4cc4c4bfc2d522c2bddb0fa3ecf00ae1153d35a3,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,f64c7630ad6ef3b7712d88d98cc50c5b2187266910f05cb5260d3dff54c9cdae
whyshift_acs_mobility,target_PA,2,64263,23918,63,63,63,0,0,0,0,0,0,0,0,[],True,True,0aa9551d3bee27e88f10da2c4cc4c4bfc2d522c2bddb0fa3ecf00ae1153d35a3,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b151f93892f58b5b23f348dbc26b33d7c80a7eaffc09e589e28c75f75cd09039
whyshift_acs_mobility,target_PA,3,64263,23918,63,63,63,0,0,0,0,0,0,0,0,[],True,True,0aa9551d3bee27e88f10da2c4cc4c4bfc2d522c2bddb0fa3ecf00ae1153d35a3,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4f7dff3b3daa794a3003564e95939b568f18a555b2c2116e37e751dcd43ee7ca
whyshift_acs_mobility,target_PA,4,64264,23918,63,63,63,0,0,0,0,0,0,0,0,[],True,True,0aa9551d3bee27e88f10da2c4cc4c4bfc2d522c2bddb0fa3ecf00ae1153d35a3,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,96de9dabfa2639a3e78c5b5bf048fa110e1a06e7ebb8691beb8179dcde27fde9
tableshift_hospital_readmission,ood_1,0,56510,28855,46,196,8,38,0,0,98723,53659,0,0,734,"[""gender"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""chlorpropamide"", ""acarbose"", ""metformin-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,663aab9523088890b9ae3ca33e86b03b63766451acc03c42cfa2ec8e1bf5b69b
tableshift_hospital_readmission,ood_1,1,56510,28855,46,194,8,38,0,0,98751,53659,0,0,674,"[""gender"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""chlorpropamide"", ""metformin-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,a4874069206286c84a9be45e9837345aa8b5752aacae18a8fce154f854405b6b
tableshift_hospital_readmission,ood_1,2,56510,28855,46,196,8,38,0,0,98723,53659,0,0,687,"[""gender"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""chlorpropamide"", ""metformin-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,99b5a43edc4301bec86842bf49b291eb82fe4eb137748827bdc60bf354b056e3
tableshift_hospital_readmission,ood_1,3,56511,28855,46,194,8,38,0,0,98824,53659,0,0,667,"[""gender"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""chlorpropamide"", ""metformin-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,718f15b705e469345d56bff904134a534f7b15398e90aa3bf6c9c9a5ce1ff3ca
tableshift_hospital_readmission,ood_1,4,56511,28855,46,193,8,38,0,0,98743,53659,0,0,661,"[""gender"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""chlorpropamide"", ""metformin-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,4ec176ce9a463d5607246eb5fb0fa487d55b43d7f91bef2ebb4124821a9bb03c
tableshift_hospital_readmission,ood_2,0,78760,1042,46,197,8,38,0,0,140152,1992,0,0,4,"[""diag_1"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d0d50d5b1f6eb432bb66a314bd17e12b7ab29b7d1c3f91b42d08d8036038f86f
tableshift_hospital_readmission,ood_2,1,78761,1042,46,199,8,38,0,0,140103,1992,0,0,6,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,501c540c2a1cc469f808c057039f354fcad5fba46fa8a2044dc634af3392b98e
tableshift_hospital_readmission,ood_2,2,78761,1042,46,196,8,38,0,0,140066,1992,0,0,7,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,caeee35207cfab4ccdd630b206624f1d800f594ccb3161519c53e2f624451ba9
tableshift_hospital_readmission,ood_2,3,78761,1042,46,198,8,38,0,0,140051,1992,0,0,9,"[""discharge_disposition_id"", ""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d85028ed4d24cbe54326b2fbffc963f1907f198882db94f2b9ee1c4607bec09f
tableshift_hospital_readmission,ood_2,4,78761,1042,46,199,8,38,0,0,140060,1992,0,0,4,"[""diag_1"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,9d222d7966eedccdee7a9451252c9c2b8e97f27cbb0c7bb907dcfc1616edefe1
tableshift_hospital_readmission,ood_3,0,79444,187,46,197,8,38,0,0,141375,341,0,0,0,[],True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,cf625d3ecca3915fa2fff6c3d3a23b17745895f644422eefb66bc815c6d7ce28
tableshift_hospital_readmission,ood_3,1,79445,187,46,198,8,38,0,0,141432,341,0,0,0,[],True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d76464e91d2d95b8483c98f10ab675d50220d4eeb385d1846d124d3f9b34523e
tableshift_hospital_readmission,ood_3,2,79445,187,46,197,8,38,0,0,141373,341,0,0,0,[],True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6b06575f3b7bb442de32ddd5ab54e318ab6885a1011915d9c04314b2b60c6d8d
tableshift_hospital_readmission,ood_3,3,79445,187,46,199,8,38,0,0,141439,341,0,0,0,[],True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,42212266f10ad70b614a39977ce1b9b15c34a872b3733c73dabebe61ab1fdc82
tableshift_hospital_readmission,ood_3,4,79445,187,46,197,8,38,0,0,141417,341,0,0,0,[],True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,7f48078688d3cae0fd70df15fe24407ae26782b60b9cc9ff0edd4ac1f601c6d7
tableshift_hospital_readmission,ood_4,0,77205,2986,46,198,8,38,0,0,137265,5565,0,0,9,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,bb808930c43606adc1fca2a6cb6956ae245b99c77cc78665f950e6e06cdb8604
tableshift_hospital_readmission,ood_4,1,77205,2986,46,197,8,38,0,0,137241,5565,0,0,7,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,7a002700bad2ae479e9904099b0b1a219c2fbb33b42a334321e9604973c3ab23
tableshift_hospital_readmission,ood_4,2,77206,2986,46,199,8,38,0,0,137164,5565,0,0,7,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,7a5138ad8d65a89bb600340f8f1c90f6114b4ce78ccc753671221365519129af
tableshift_hospital_readmission,ood_4,3,77206,2986,46,199,8,38,0,0,137159,5565,0,0,15,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,b8e3eea7a4d391d4b4c2367db9e98a9d226a589e72001d465978a14a2736f390
tableshift_hospital_readmission,ood_4,4,77206,2986,46,197,8,38,0,0,137311,5565,0,0,9,"[""diag_1"", ""diag_2"", ""diag_3"", ""miglitol""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,9b5fe4720e7472d5ea067e338e711350b8d505aa5db2c6b9f335f2acecf168f6
tableshift_hospital_readmission,ood_5,0,78916,848,46,198,8,38,0,0,140419,1629,0,0,1,"[""diag_2""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,aaf70f29c2f3b3fe4a0aca1fe2a4ec603ef4a2c9c8a94998d7ea9b329de1f8e7
tableshift_hospital_readmission,ood_5,1,78916,848,46,196,8,38,0,0,140387,1629,0,0,1,"[""diag_2""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,75e5f77ef52a7d69b31d512d39bfb4df60ec216bfd2077f60532c32ca7c7a821
tableshift_hospital_readmission,ood_5,2,78916,848,46,199,8,38,0,0,140405,1629,0,0,1,"[""diag_1""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,5f7b440f2e45c12a0ccc04bc275d9561d1c65121fe011823c3c983ee77aabf21
tableshift_hospital_readmission,ood_5,3,78916,848,46,201,8,38,0,0,140375,1629,0,0,1,"[""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,c1dd9c25d22dbc24327f0f293b9f6bf8538fac64367e9fdea123e5c99d952ce6
tableshift_hospital_readmission,ood_5,4,78916,848,46,197,8,38,0,0,140298,1629,0,0,1,"[""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,8da74290b6cca5b8d6f7efc156ba444c6195170181a0d272f4407dd2d9aed3f1
tableshift_hospital_readmission,ood_6,0,78003,1989,46,196,8,38,0,0,138871,3520,0,0,6,"[""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,d77b901a354e14f7aba005935c6626958bc459f68e0ecc0b967e38786e0c0192
tableshift_hospital_readmission,ood_6,1,78003,1989,46,198,8,38,0,0,138883,3520,0,0,7,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,6f574f5ed607e6fc25eadb202fedad91290cbf05087fb5e549a165941aa6032e
tableshift_hospital_readmission,ood_6,2,78003,1989,46,196,8,38,0,0,138849,3520,0,0,7,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,5288583b13a55e82452a72730ad3c95743ccb86cff83592b001fca09dcff7e5f
tableshift_hospital_readmission,ood_6,3,78003,1989,46,200,8,38,0,0,138885,3520,0,0,10,"[""diag_1"", ""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,079076b401d8c19fcbf9112b6ef68c7f35ce92e8379c94331cbef63fce1775e7
tableshift_hospital_readmission,ood_6,4,78004,1989,46,198,8,38,0,0,138832,3520,0,0,7,"[""diag_2"", ""diag_3""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,bca5e25d67fff09f5b708ad60dced71df578b04c5bfba10aabf39648a16c0646
tableshift_hospital_readmission,ood_7,0,34288,56632,46,201,8,38,0,0,60984,100866,0,0,802,"[""admission_type_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""acetohexamide"", ""troglitazone"", ""tolazamide"", ""glimepiride-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,04c38881921fbeffd81f25f24d5aefa1b6bd28247c1d23f60effed3648e27668
tableshift_hospital_readmission,ood_7,1,34289,56632,46,198,8,38,0,0,60993,100866,0,0,810,"[""admission_type_id"", ""discharge_disposition_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""acetohexamide"", ""troglitazone"", ""tolazamide"", ""glimepiride-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,5d62a42ddb0dede2493ec3bc488181c2d1346505876dec9ef35e8f913e81919a
tableshift_hospital_readmission,ood_7,2,34289,56632,46,201,8,38,0,0,60981,100866,0,0,773,"[""admission_type_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""acetohexamide"", ""miglitol"", ""troglitazone"", ""tolazamide"", ""glimepiride-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,f44446d3bcc0e97e6442cb1d87509b6b7f899df6f1786e544e814d0a227d7b4b
tableshift_hospital_readmission,ood_7,3,34289,56632,46,199,8,38,0,0,61020,100866,0,0,797,"[""admission_type_id"", ""medical_specialty"", ""diag_1"", ""diag_2"", ""diag_3"", ""acetohexamide"", ""troglitazone"", ""tolazamide"", ""glimepiride-pioglitazone""]",True,True,3a6aff0c2189a01f5a4f4ae3f3861f39865fb8ed8a3a6f61a62ef8f43852aff5,0e4bd17f13bf34292c29090494bd9a385ca827ec25f405b02eff6375630f7042,2755f713a5f5441b35a44ea637f228a39a6c99be934ceebbf8af3d6c05f8cc01,11421b89e895e03f68446da1906553a27276326d743c06ed1ec82f5e21712ce0
